compound,spacegroup,grueneisen_parameter,bulk_modulus,poisson_ratio,heat_capacity,thermal_conductivity,thermal_expansion,AtomicNumber_Mean,AtomicNumber_Weighted_Mean,AtomicNumber_Geometric_Mean,AtomicNumber_Weighted_Geometric_Mean,AtomicNumber_Entropy,AtomicNumber_Weighted_Entropy,AtomicNumber_Range,AtomicNumber_Weighted_Range,AtomicNumber_Standard_Deviation,AtomicNumber_Weighted_Standard_Deviation,AtomicMass_Mean,AtomicMass_Weighted_Mean,AtomicMass_Geometric_Mean,AtomicMass_Weighted_Geometric_Mean,AtomicMass_Entropy,AtomicMass_Weighted_Entropy,AtomicMass_Range,AtomicMass_Weighted_Range,AtomicMass_Standard_Deviation,AtomicMass_Weighted_Standard_Deviation,AtomicRadius_Mean,AtomicRadius_Weighted_Mean,AtomicRadius_Geometric_Mean,AtomicRadius_Weighted_Geometric_Mean,AtomicRadius_Entropy,AtomicRadius_Weighted_Entropy,AtomicRadius_Range,AtomicRadius_Weighted_Range,AtomicRadius_Standard_Deviation,AtomicRadius_Weighted_Standard_Deviation,Electronegativity_Mean,Electronegativity_Weighted_Mean,Electronegativity_Geometric_Mean,Electronegativity_Weighted_Geometric_Mean,Electronegativity_Entropy,Electronegativity_Weighted_Entropy,Electronegativity_Range,Electronegativity_Weighted_Range,Electronegativity_Standard_Deviation,Electronegativity_Weighted_Standard_Deviation,material_type,debye_temperature
Pb3Yb1,221,2.02566,33.9764,0.206234,12.4061,2.73178,7.88E-05,76.0,79.0,75.76278769950325,78.81972209643514,0.6900275917730929,0.5288237807298982,12.0,44.0,6.0,63.94137940332536,190.1225,198.66124999999997,189.35396483834185,198.07610031122994,0.6891075926841204,0.524063209179847,34.155,112.13874999999999,17.0775,161.3093170017234,188.0,171.0,184.89997295835389,168.7441727455692,0.6767032935299346,0.6302600251438818,68.0,60.0,34.0,128.14249880504127,1.715,2.0225,1.6009372255026117,1.9313683582944723,0.6273957535275319,0.3975804880614594,1.23,1.4725000000000001,0.615,1.7690057235633807,Metal,165.058
Bi2Er6Mn1,189,1.8344,57.5533,0.243598,27.0516,3.3333,4.71E-05,58.666666666666664,66.55555555555554,52.0605802838054,63.600579740692595,0.9991079153745273,0.7497542931976042,58.0,42.55555555555555,24.580932086115496,82.65994596336647,143.72566666666665,164.0502222222222,124.29558096209877,155.29507996331526,0.9808957297726557,0.7421495597409504,154.04199999999997,105.40177777777777,65.0517628474091,203.8136368747164,176.66666666666666,200.33333333333331,173.28332959324638,196.5948175114445,1.0788509787627678,0.7220596580655255,83.0,132.77777777777777,35.64952859280034,253.30560277076722,1.6033333333333333,1.4477777777777778,1.571694925335072,1.4167230169703782,1.0787448540297713,0.9363071298995127,0.78,0.6544444444444444,0.320659043568433,1.7351080657987847,Metal,212.024
F9Y3,221,2.10577,105.986,0.280124,32.8233,4.35946,5.47E-05,24.0,16.5,18.734993995195193,12.98518178373937,0.48257756517701206,0.6765259604934999,30.0,3.0,15.0,11.858541225631422,53.952000000000005,36.475,41.09788544438753,27.942398387977978,0.4653722200670454,0.6690323601202162,69.908,7.9780000000000015,34.95400000000001,26.401459325196402,127.0,84.5,94.36100889668359,62.95365258395029,0.4484428725367724,0.6604192371801996,170.0,21.5,85.0,61.654278034861456,2.6,3.29,2.203542602265724,2.9614353879525352,0.5447933008818894,0.30875231368100803,2.76,2.6799999999999997,1.38,3.000541617775031,Non-Metal,489.191
Li2Se1,225,1.80341,28.4901,0.184126,9.00216,6.36615,0.00013173,18.5,13.333333333333332,10.099504938362077,6.738664100805332,0.28140183959141857,0.4227090878059909,31.0,9.333333333333332,15.5,11.508451001088044,42.956,30.951,23.412340997858372,15.61123430859583,0.2806993968801258,0.42184972760537814,72.03,21.696333333333335,36.015,26.727282700558163,135.0,145.66666666666666,131.15258289488622,142.15322678344208,0.6647847276604097,0.546070088821287,64.0,77.0,32.0,116.50703364556531,1.765,1.5033333333333332,1.58082257068907,1.3479199792830616,0.5906918050207906,0.6845656161665807,1.5699999999999998,0.19666666666666655,0.7849999999999999,1.0720748315506918,Non-Metal,369.733
As8Ga8,205,2.24948,56.7869,0.223119,47.6524,2.11284,7.06E-05,32.0,32.0,31.984371183438952,31.98437118343895,0.6926588198060253,0.6926588198060253,2.0,1.0,1.0,22.638462845343543,72.32249999999999,72.32249999999999,72.27576776486016,72.27576776486016,0.6925010856233338,0.6925010856233338,5.198999999999998,2.599499999999999,2.599499999999999,51.172753524214414,125.0,125.0,124.51505933018704,124.51505933018706,0.6892701675539441,0.6892701675539441,22.0,11.0,11.0,88.72992730753249,1.995,1.995,1.9864037857394454,1.9864037857394454,0.6888414009822548,0.6888414009822548,0.3700000000000001,0.18500000000000005,0.18500000000000005,1.416730390723655,Metal,323.009
Ir8Zr16,227,1.856,145.959,0.400688,71.151,1.26678,2.51E-05,58.5,52.33333333333333,55.49774770204643,49.75883869458152,0.6422748267012509,0.6929646062614024,37.0,1.0,18.5,37.01201006280108,141.72050000000002,124.88833333333334,132.41904548817743,116.95083829187409,0.6282521722234828,0.6928072163534843,100.99300000000001,3.2563333333333304,50.496500000000005,88.33940091928277,193.0,197.33333333333331,192.56167843057455,196.94077771827858,0.6908769447734019,0.6142602614173794,26.0,77.33333333333331,13.0,149.8680901474508,1.7650000000000001,1.62,1.7105554653386719,1.5729273147143052,0.662460991066405,0.6886611376176718,0.8700000000000001,0.15333333333333332,0.43500000000000005,1.1506326762071186,Metal,217.967
As2Ba2Cu2,194,2.15515,44.1335,0.226684,18.238,3.06018,7.45E-05,39.333333333333336,39.33333333333333,37.702196702578895,37.70219670257889,1.0549556136252414,1.0549556136252414,27.0,8.999999999999998,11.897712198383164,45.9347363114234,91.93166666666667,91.93166666666666,86.79296090857926,86.79296090857927,1.039449731991501,1.039449731991501,73.781,24.593666666666667,32.43357889937869,107.79248951058179,170.66666666666666,170.66666666666666,161.11320048375944,161.11320048375944,1.040081350789472,1.040081350789472,139.0,46.33333333333333,59.578146627396485,200.04832749446652,1.656666666666667,1.6566666666666667,1.5447802217025417,1.544780221702542,1.0370746653226364,1.0370746653226364,1.29,0.43000000000000005,0.5540356988097027,1.9395131118688298,Metal,257.911
Ag2Dy2Sn2,186,2.24595,61.9469,0.259056,18.1877,2.99707,5.93E-05,54.333333333333336,54.33333333333333,53.728403077550816,53.72840307755082,1.0871532650673505,1.0871532650673505,19.0,6.333333333333334,8.339997335464536,62.9232336528673,129.69266666666667,129.69266666666664,127.66673908249253,127.66673908249254,1.0825079828860034,1.0825079828860034,54.632000000000005,18.21066666666667,23.616774848023223,150.37564430747713,179.33333333333334,179.33333333333331,176.0336110050857,176.0336110050857,1.0796834686261123,1.0796834686261123,83.0,27.66666666666667,35.3679076125361,208.08064675878808,1.7033333333333331,1.7033333333333331,1.6649111827259815,1.6649111827259817,1.077269302287302,1.077269302287302,0.74,0.2466666666666667,0.3419876540981495,1.9767256877079438,Metal,236.943
Ce1Tl3,221,2.47198,47.1567,0.326054,12.5671,1.17159,7.79E-05,69.5,75.25,68.54195795277518,74.51106356894115,0.67939424866911,0.49010154267762795,23.0,46.25,11.5,62.456484851454775,172.248,188.314,169.2244310966948,185.97335623024733,0.6756453196381527,0.4803910094409397,64.26399999999998,118.256,32.13199999999999,157.23651632493005,170.5,163.25,169.88231220465536,162.7932452650485,0.689526568865869,0.5960503450054528,29.0,70.75,14.5,125.80962800994207,1.58,1.81,1.5115554902152948,1.756010592234341,0.6501461619120047,0.43076925083517204,0.9199999999999999,1.25,0.45999999999999996,1.5554099138169333,Metal,148.013
C1Sn1,225,2.44261,108.846,0.211036,5.6342,14.5718,5.65E-05,28.0,28.0,17.320508075688775,17.32050807568877,0.3404997784712986,0.3404997784712986,44.0,22.0,22.0,25.179356624028344,65.3605,65.3605,37.760108712767234,37.760108712767234,0.3068722261429865,0.30687222614298637,106.699,53.3495,53.3495,59.65804267028881,106.0,106.0,98.56469956328178,98.56469956328179,0.6238466607560784,0.6238466607560784,78.0,39.0,39.0,79.8655119560377,2.255,2.255,2.2356207191739834,2.2356207191739834,0.6845656161665807,0.6845656161665807,0.5899999999999999,0.29499999999999993,0.29499999999999993,1.6081122473260379,Metal,444.036
Er1Hg2,191,2.56895,58.2491,0.308195,9.39513,1.9066,7.50E-05,74.0,76.0,73.7563556583431,75.78145897487276,0.689856498589211,0.6093704781237936,12.0,30.666666666666664,6.0,57.95017016560195,183.9255,189.481,183.16882193211814,188.80155677776702,0.6890359595620692,0.6059050899781742,33.33300000000003,77.97500000000002,16.666500000000013,144.8846955099123,198.5,189.33333333333331,196.5858591048705,187.65791496460346,0.6835197114239878,0.6721457463427225,55.0,38.66666666666667,27.5,136.64227424597084,1.62,1.7466666666666666,1.5748015748023623,1.7054037966563194,0.6653781224447001,0.5471773084084136,0.76,0.9199999999999999,0.38,1.3959305936264246,Metal,169.928
Cu36Ga16,215,2.51039,93.8441,0.300333,156.13,0.657801,7.96E-05,30.0,29.615384615384613,29.9833287011299,29.601240016715128,0.6925915220779792,0.6284258266351932,2.0,10.538461538461538,1.0,22.22757496348615,66.6345,65.44661538461538,66.56288573972736,65.38595617253678,0.6920726406885529,0.6326078081660149,6.177,22.540153846153842,3.0885,48.94546966119571,140.5,142.23076923076923,140.42791745233566,142.16909672370198,0.6926341813939366,0.605881033132799,9.0,58.53846153846154,4.5,108.75739789841028,1.855,1.8723076923076922,1.8544540975715738,1.8718410943844608,0.6928529079723763,0.6086905509810694,0.08999999999999986,0.7584615384615384,0.04499999999999993,1.4284257068535273,Metal,336.837
Ga3Ni5,65,2.2892,146.986,0.340831,23.1547,3.28898,5.09E-05,29.5,29.125,29.46183972531247,29.089375969011794,0.6918538909574949,0.6726620929281237,3.0,5.875,1.5,21.009298536600408,64.208,62.829249999999995,63.97071235338872,62.60838010762446,0.6894538514347286,0.6790174317573336,11.030000000000001,10.536999999999999,5.515000000000001,45.04743624537638,142.5,144.125,142.35167719419397,143.9854169643638,0.6921064994055752,0.6498031361843497,13.0,42.125,6.5,106.17563574097402,1.8599999999999999,1.8724999999999998,1.8593278355362726,1.8718684314974368,0.6927858235849187,0.6548336334475091,0.09999999999999987,0.5149999999999999,0.04999999999999993,1.3732227150029233,Metal,364.91
As1Rh2,225,2.42106,178.483,0.331755,8.6242,8.29395,3.35E-05,39.0,41.0,38.535697735995385,40.5800884349286,0.6812657296632041,0.581553299615363,12.0,19.0,6.0,31.953090617340916,88.914,93.578,87.80616909989867,92.57568173462408,0.6807136059776377,0.5801298196904104,27.98400000000001,43.63,13.992000000000004,73.00828372178051,143.5,153.33333333333331,140.43503836293846,150.54477463100363,0.6718652507244705,0.5599342301636949,59.0,77.33333333333333,29.5,121.43219415697705,2.23,2.2466666666666666,2.2294393914165953,2.2461671039630104,0.692895797110571,0.629436869329842,0.09999999999999964,0.7933333333333331,0.04999999999999982,1.6847683652195173,Metal,353.018
Cr3N1Pt1,221,2.56492,106.154,0.297193,14.8126,3.6728,6.45E-05,36.333333333333336,31.4,23.575882668722137,23.74462272716115,0.7489813551325745,0.8437323015627581,71.0,14.200000000000001,30.26916289265731,37.92940811560339,87.029,73.01580000000001,52.18098087350112,52.10690968441568,0.69605895276919,0.8232972957597122,181.077,36.2154,77.96453595064874,88.51415604071477,133.0,146.2,118.05647014644519,135.29978656428023,1.0010211406644942,0.8016952166512652,121.0,88.39999999999999,54.63210289442158,180.7572958416893,2.3266666666666667,2.06,2.2575575984587846,1.996303365567994,1.0690540633694068,1.045327612303894,1.3800000000000001,0.5399999999999999,0.5643481982684883,2.411061177158307,Metal,343.932
La3Sn7,65,2.13883,49.4504,0.297885,30.4818,1.48385,5.85E-05,53.5,52.099999999999994,53.38539126015655,52.0045640098478,0.6910057266303486,0.6329072927492103,7.0,17.900000000000002,3.5,38.95394716841927,128.8075,124.76849999999999,128.41110758030243,124.43898988556639,0.6900713592041345,0.6369687449870536,20.195000000000007,41.42549999999999,10.097500000000004,92.96034273414656,170.0,160.0,168.15171720800237,158.47763626833728,0.6822947159310485,0.6565861079287088,50.0,43.0,25.0,117.15161117116571,1.53,1.702,1.4683323874382121,1.6481512170739419,0.6531167573564751,0.49181394312854093,0.8599999999999999,1.0419999999999998,0.42999999999999994,1.4111286263129947,Metal,200.961
Cr2N6Sr6,176,1.942,78.631,0.246211,39.3626,4.60048,4.66E-05,23.0,22.714285714285715,18.550870460432822,17.23487038568241,0.9279769822589906,0.7913263013553571,31.0,13.285714285714285,12.675435561221029,28.318163205740216,51.20766666666666,50.98242857142857,39.961284311693454,37.065817328865634,0.9052876967766632,0.7577479041637398,73.613,31.548428571428573,30.057550846482638,64.0353730667349,147.0,141.57142857142856,126.73991454440427,117.33544269555824,0.9774431149521335,0.8726556831177551,163.0,70.14285714285714,67.88716128007317,173.17621083740107,1.8833333333333335,1.9471428571428568,1.6861715562265651,1.6937246486089133,0.9931359987628499,0.8525035489441174,2.09,1.0657142857142856,0.867730116773387,2.3897288719921037,Metal,415.14
Cu2Nb8Si2,124,1.90483,174.192,0.295661,33.0673,8.36711,2.46E-05,28.0,34.50000000000001,25.533085338384133,32.35516185825303,1.015878270044528,0.6420111804760458,27.0,25.0,11.045361017187261,44.3414779486055,61.51233333333334,77.20916666666668,54.937488683753664,71.4424406333716,0.9991305572671408,0.6192324438804693,64.821,57.2565,26.50210507781515,99.65725342141435,151.33333333333334,174.66666666666669,147.15851289281395,170.69676491596792,1.0708260150585938,0.7231151365282417,87.0,113.5,35.798820588890294,221.0400918888296,1.8,1.7000000000000002,1.794220143692997,1.6943294337019579,1.09546366204277,0.9185296903103128,0.2999999999999998,0.75,0.14142135623730942,2.0562911596691107,Metal,429.069
Sc4Te4,194,2.03341,57.9457,0.295996,23.929,2.67267,5.27E-05,36.5,36.5,33.04542328371661,33.04542328371661,0.6000533513069376,0.6000533513069376,31.0,15.5,15.5,28.040149785619906,86.277954,86.277954,75.73885304650447,75.73885304650447,0.573610050752138,0.573610050752138,82.644092,41.322046,41.32204599999999,67.64390893514445,153.5,153.5,150.4393565527319,150.4393565527319,0.6732749296365108,0.6732749296365108,61.0,30.5,30.5,110.66277603602758,1.73,1.73,1.6899704139422087,1.689970413942209,0.6700987579745696,0.6700987579745696,0.74,0.37,0.37,1.2509596316428437,Metal,257.043
Pd1Zr2,139,1.9703,116.175,0.333095,8.76271,8.32751,3.30E-05,43.0,42.0,42.89522117905443,41.90758212686588,0.6907114543575098,0.6562848036783915,6.0,11.333333333333332,3.0,30.76072532015821,98.822,96.28933333333333,98.52947822859919,96.03152503024667,0.6901885550991886,0.6581005592206777,15.195999999999998,25.342666666666673,7.597999999999999,70.40556252014309,187.5,193.66666666666663,186.5851012272952,192.84440733721112,0.6882716963900025,0.6029357779293565,37.0,80.99999999999999,18.5,148.43816520318782,1.7650000000000001,1.62,1.7105554653386719,1.5729273147143052,0.662460991066405,0.6886611376176718,0.8700000000000001,0.15333333333333332,0.43500000000000005,1.1506326762071186,Metal,292.978
Mo2P4,36,2.10328,174.311,0.201999,14.8336,22.4828,2.68E-05,28.5,24.0,25.099800796022265,21.141896196194672,0.5763341277567499,0.6791932659915256,27.0,4.0,13.5,17.204650534085253,63.462,52.632666666666665,54.51564270922613,45.1522977216875,0.5556874344799532,0.6697785834163354,64.976,11.334000000000003,32.488,38.07004830864051,144.0,128.66666666666666,136.4551208273255,122.19926229260456,0.6412195543713334,0.6930263670822564,92.0,2.0,46.0,90.99206314594451,2.175,2.1799999999999997,2.174948275247023,2.179953987189192,0.6931233991585846,0.6343733777497629,0.029999999999999805,0.74,0.014999999999999902,1.6278820596099703,Metal,631.054
Bi2Ho6Rh1,189,1.83256,59.6165,0.316156,27.2173,2.03229,4.52E-05,65.0,68.11111111111111,63.01662448650408,67.22569169140543,1.0690098765843787,0.8221764782988591,38.0,39.666666666666664,15.57776192739723,83.66260872555573,158.93866666666665,167.8273333333333,152.50416112610196,164.96169953174413,1.0596634753234988,0.8155859509603349,106.07399999999998,98.51933333333334,43.51126616814954,206.25993135092642,180.66666666666666,201.66666666666666,177.48576491011846,198.17140078146858,1.0807878873975445,0.7330394227160002,83.0,131.44444444444443,34.31552936434983,254.45866044712096,1.843333333333333,1.5222222222222221,1.7826405282403186,1.4708322350750418,1.0675107067891283,0.9917828387834364,1.0499999999999998,0.5666666666666667,0.4464925033587412,1.804228230067593,Metal,178.031
Rh1Y1,221,2.01561,103.5,0.337377,5.89961,8.35667,3.82E-05,42.0,42.0,41.892720131306824,41.892720131306824,0.6905939864775922,0.6905939864775922,6.0,3.0,3.0,29.77414986191881,95.906,95.906,95.65020039707184,95.65020039707184,0.6904811766560889,0.6904811766560889,14.0,7.0,7.0,67.99617943678895,192.5,192.5,191.5097908724251,191.5097908724251,0.6880076561615962,0.6880076561615962,39.0,19.5,19.5,136.81465564770465,1.75,1.75,1.6678129391511507,1.6678129391511507,0.6465578091718314,0.6465578091718314,1.0599999999999998,0.5299999999999999,0.5299999999999999,1.2929423807734048,Metal,272.937
Co4Er4Ga4,62,1.97636,97.5461,0.356217,35.9224,1.71742,4.79E-05,42.0,42.0,38.466097100693325,38.466097100693325,1.007966647640909,1.007966647640909,41.0,13.666666666666664,18.457157599876172,49.65436089162316,98.63833333333332,98.63833333333332,88.24864320128418,88.24864320128417,0.9844450856994544,0.9844450856994544,108.326,36.108666666666664,48.72167857900172,117.31991188578725,171.33333333333334,171.33333333333331,167.17204114205674,167.1720411420567,1.0733675972367338,1.0733675972367338,90.0,30.0,39.20317447463775,199.12921544676573,1.6433333333333333,1.6433333333333333,1.615918190153131,1.615918190153131,1.0826715152066464,1.0826715152066464,0.6399999999999999,0.21333333333333326,0.28662790435607544,1.904760119046782,Metal,238.997
C3N4,215,1.98054,370.163,0.134291,5.82025,89.9282,9.96E-06,6.5,6.571428571428571,6.48074069840786,6.552492895593748,0.6901856760188042,0.6693279632926457,1.0,1.4285714285714288,0.5,4.755233422026639,13.009,13.151571428571428,12.970662165055414,13.113878181724795,0.6902016057811866,0.6693717627763935,1.9960000000000004,2.8564285714285713,0.9980000000000002,9.516381014453177,61.5,60.71428571428571,61.25357132445422,60.47391340913766,0.6891428904914167,0.6916821050764095,11.0,3.2857142857142883,5.5,42.99430432140555,2.795,2.83,2.7842413688471765,2.8194167008462037,0.689300411897693,0.667003366280049,0.4900000000000002,0.6442857142857144,0.2450000000000001,2.052316262376812,Non-Metal,1741.61
O4,194,2.11692,95.6726,0.331928,10.3688,6.85764,6.28E-05,8.0,8.0,8.0,8.0,-0.0,-0.0,0.0,0.0,0.0,0.0,15.999,15.999,15.999,15.999,-0.0,-0.0,0.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.44,3.44,3.44,3.44,-0.0,-0.0,0.0,0.0,0.0,0.0,Metal,593.895
Al2Cu2O4,194,2.0182,161.756,0.303962,20.455,8.57476,4.13E-05,16.666666666666668,14.5,14.448090247806519,12.463222003622533,0.9593939444272179,1.0370405920560017,21.0,4.0,8.956685895029603,17.011025836204,35.50899999999999,30.6315,30.159101456239025,25.738723726659824,0.9407433084514373,1.024368072907982,47.547,9.141,20.32587183861986,36.057779257741316,103.66666666666667,89.75,93.64769283966916,79.2379299093904,1.0118674238785572,1.084590899020747,97.0,12.25,40.876507787345155,103.9969951488984,2.3166666666666664,2.5975,2.1913544994017395,2.4528675089741037,1.0414350015224323,0.8725901249094956,1.8299999999999998,1.3175,0.8030912498312726,3.1769541230556038,Non-Metal,590.863
B28,58,1.63537,230.155,0.109125,26.7431,37.9524,1.29E-05,5.0,5.0,5.0,5.0,-0.0,-0.0,0.0,0.0,0.0,0.0,10.81,10.81,10.81,10.81,-0.0,-0.0,0.0,0.0,0.0,0.0,87.0,87.0,87.0,87.0,-0.0,-0.0,0.0,0.0,0.0,0.0,2.04,2.04,2.04,2.04,-0.0,-0.0,0.0,0.0,0.0,0.0,Non-Metal,1622.02
Au2Ta6,223,1.97953,182.136,0.35985,23.6139,4.16073,2.37E-05,76.0,74.5,75.94076639065476,74.45586576299948,0.6923678922362286,0.5783247308855777,6.0,35.0,3.0,58.203307466156936,188.9575,184.95275,188.7876709851573,184.82627380711392,0.6922485469190287,0.5794827048471859,16.019000000000005,86.46925000000002,8.009500000000003,144.36836725565092,187.0,193.5,186.5475810617763,193.15671412704054,0.6907288044387688,0.5329240503429366,26.0,106.5,13.0,156.1801844025035,2.02,1.76,1.9519221295943134,1.7111058396228649,0.6596371602949455,0.6538744981087914,1.04,0.49,0.52,1.2918397733465246,Metal,236.002
Al3La1Pd2,191,2.11533,95.6724,0.293033,17.401,5.23183,4.52E-05,38.666666666666664,31.333333333333332,32.42340938932689,25.343704488170662,0.9612128794506086,1.0378389013717721,44.0,8.833333333333332,18.696404883173543,36.73402903152455,90.769,72.11516666666665,73.61027221532935,56.01845589185682,0.9396155317588843,1.0273381476826469,111.923,21.98233333333333,47.013507512912355,84.71672093610955,160.66666666666666,147.83333333333331,157.25378511652235,144.62465648527225,1.0780922832852924,1.0672637716640923,77.0,26.5,31.98263417682929,171.94588942132023,1.6366666666666667,1.7216666666666667,1.573549517039766,1.6766893758343202,1.0604828178206227,0.9574714877132751,1.1,0.6216666666666667,0.4494688223027513,2.0453728266504374,Metal,342.065
C1In1La3,221,1.77678,53.2054,0.249857,14.8621,5.83217,4.51E-05,37.333333333333336,45.199999999999996,25.59022250310124,35.25286188425349,0.8622160704972517,0.6387906648265166,51.0,32.99999999999999,22.395436042987765,57.533989953765584,88.57799999999999,108.7088,57.64597749013009,81.94992420186904,0.8416379800501161,0.6163781740841574,126.894,80.94080000000001,55.02681170120617,138.91276520262636,139.33333333333334,161.6,126.78795707389918,150.6123715602682,1.0169961297734331,0.7578233539904536,128.0,103.6,53.56823270890645,202.3772714511192,1.8099999999999998,1.5260000000000002,1.7091661746488076,1.4329388175532738,1.0440107633877926,1.0683455123599965,1.4499999999999997,0.304,0.5923399924592856,1.775137177797818,Metal,249.041
Al4Se8Sr2,66,1.9761,47.5657,0.247252,41.4102,2.49112,5.89E-05,28.333333333333332,28.57142857142857,25.60955047306464,26.247244081618465,1.013605685272056,0.8430181239567154,25.0,15.714285714285714,10.96458946893235,35.171881162226676,64.52433333333333,65.35257142857142,57.154225163205844,58.97396074518997,0.9992228067266952,0.8243929322087711,60.638000000000005,37.417142857142856,26.78023393392141,80.76787730027226,146.66666666666666,123.85714285714286,138.58656025134502,119.26366382232113,1.0401279534931827,1.055312754464668,116.0,27.57142857142857,51.51267373720331,144.63818334600535,1.7033333333333334,2.0528571428571425,1.5740911864515819,1.941866814218045,1.0235582174445095,0.758042206349565,1.5999999999999999,1.3214285714285712,0.6565228268858762,2.5627146002723316,Non-Metal,303.889
Ge6Rh10,55,2.38463,183.586,0.339778,46.0996,2.60458,3.49E-05,38.5,40.125,37.94733192202055,39.59944169921377,0.6788267084867275,0.6100703540430787,13.0,16.125,6.5,30.578025197844283,87.768,91.5525,86.45266207584356,90.30128956500448,0.6781983074042409,0.6087253455482212,30.27600000000001,37.08,15.138000000000005,69.84549611911278,149.0,155.0,147.05441169852742,153.15108197345322,0.680118107274185,0.6129003011515182,48.0,61.25,24.0,117.84855217608742,2.1449999999999996,2.17875,2.1407475329893524,2.1747422953638784,0.6911653340294465,0.6449067593413464,0.27,0.6712499999999999,0.135,1.6120682561541866,Metal,349.966
C1Er1Rh3,221,2.18476,191.575,0.325772,14.2794,7.84537,3.07E-05,39.666666666666664,41.8,26.38097803294907,32.66326097640222,0.8381412006156641,0.74956307561777,62.0,25.8,25.590796956892312,51.60077518797561,94.05866666666667,97.5976,59.12935206631056,73.80030403144497,0.8122321309086006,0.7478399197513066,155.248,59.3414,63.68773747137059,120.25954080570907,155.33333333333334,162.4,137.85095579785016,150.96084226419924,0.9976732710723258,0.8479074452136145,159.0,90.39999999999999,66.1026138330063,198.4207650423715,2.0233333333333334,2.126,1.9318151643446628,2.064207165650658,1.0565882283708068,0.8767898573595889,1.3099999999999998,1.1199999999999999,0.5647615032520855,2.5909272471453146,Metal,359.071
Ga4La4Pt4,62,2.16219,88.0397,0.383568,36.4178,0.929383,4.52E-05,55.333333333333336,55.33333333333333,51.65476428336347,51.65476428336347,1.0352961372276455,1.0352961372276455,47.0,15.666666666666668,19.223827807061618,64.85025486114573,134.57066666666665,134.57066666666665,123.62468518645748,123.62468518645747,1.0218272560978188,1.0218272560978188,125.361,41.78699999999999,51.27010119184692,158.1831012726145,169.33333333333334,169.33333333333331,167.4360340888243,167.4360340888243,1.0876970360713925,1.0876970360713925,59.0,19.66666666666667,24.689178916188272,196.04818001932298,1.7299999999999998,1.73,1.6557777246065923,1.6557777246065923,1.05754626024124,1.0575462602412398,1.1799999999999997,0.3933333333333332,0.485042953424402,2.017165227629,Metal,182.066
Rh4Sb12,204,2.33833,80.2701,0.255802,47.4296,2.2737,4.49E-05,48.0,49.5,47.90615826801394,49.42887892385089,0.6911927820032008,0.535959889216217,6.0,27.0,3.0,39.870101580006036,112.333,117.04650000000001,111.93674356528334,116.74509795494156,0.6896217415647028,0.5266512405191612,18.854,65.5935,9.427,94.87462886488674,153.0,143.0,151.68717810019407,142.0365962959047,0.6845789584830703,0.6129238669267012,40.0,56.5,20.0,108.72269772223278,2.165,2.1075,2.161943570031373,2.105227854310387,0.6917357669748082,0.5837184430521272,0.22999999999999998,0.9674999999999999,0.11499999999999999,1.6397579851917172,Metal,285.094
Co8Ge26Lu6,223,2.15844,98.8313,0.248963,116.257,1.69309,5.12E-05,43.333333333333336,36.85,39.43883070865457,34.85852376202594,1.001831253981417,0.9629807387372215,44.0,15.4,19.669491322575904,43.96754484844475,102.17666666666666,85.24115,90.81207093467019,79.47683436330006,0.9782576866994765,0.9635307266255584,116.03400000000002,35.4229,51.773393568082405,101.59978903833907,164.66666666666666,144.2,160.35079284032412,141.1982083793068,1.0717525575731424,0.9874090066210517,92.0,50.849999999999994,38.61203036475664,171.40264000300576,1.72,1.8730000000000002,1.6867570831319414,1.8513117831400734,1.0801627044115127,0.8060592932178852,0.7399999999999998,1.116,0.32259365565160547,2.3222268407715903,Metal,349.038
Nb2Pt2,51,2.21113,214.055,0.326564,11.5433,9.63607,2.44E-05,59.5,59.5,56.55086206239477,56.55086206239477,0.6439996005345145,0.6439996005345145,37.0,18.5,18.5,44.05961870012041,143.995,143.995,134.6271670354836,134.6271670354836,0.628814850665362,0.628814850665362,102.178,51.089,51.089,108.03852541107733,187.5,187.5,187.20576914187234,187.20576914187234,0.6915783599888489,0.6915783599888489,21.0,10.5,10.5,132.79024813592298,1.94,1.94,1.9099738218101314,1.9099738218101314,0.6777099431309415,0.6777099431309415,0.6799999999999997,0.33999999999999986,0.33999999999999986,1.3926952286842946,Metal,319.006
F12Na4Zn4,62,2.08201,70.3103,0.292714,57.7356,1.66288,9.35E-05,16.666666666666668,13.6,14.37425957118835,11.919232563332786,0.9482671924946917,1.0224435164589947,21.0,3.8,9.463379711052259,15.967466924969658,35.78933333333333,29.0728,30.565435657227187,25.270946452378276,0.9385189632856648,1.0181417231516203,46.38199999999999,8.478000000000002,20.98713385756987,34.16553411378198,124.66666666666667,91.60000000000001,104.25504464084202,72.4699502711886,0.9572928566183477,1.0831278387741028,148.0,12.8,61.65134944905009,106.18926499416031,2.186666666666667,2.904,1.8278897111166392,2.4953026154181304,0.9272878405293714,0.5840170831008638,3.05,2.202,1.3016997434977937,3.778790282616912,Non-Metal,430.305
